bookID,average_rating,isbn,authors,title
31911,3.98,198782748,Will Kymlicka,Contemporary Political Philosophy
31912,4.06,812695313,James B. South,Buffy the Vampire Slayer and Philosophy: Fear and Trembling in Sunnydale
31916,3.87,415356296,Nigel Warburton,Philosophy: The Classics
31917,4.25,195325923,Stewart Shapiro,The Oxford Handbook of Philosophy of Mathematics and Logic
31923,4.1,875428320,Cornelius Agrippa,Three Books of Occult Philosophy
31924,3.97,002346450X,Boethius,The Consolation of Philosophy
31925,3.38,031601334X,Robert Hellenga,Philosophy Made Simple
31938,3.82,451528301,Robert Paul Wolff,Ten Great Works of Philosophy
31942,4.22,385470460,Frederick Charles Copleston,A History of Philosophy  Vol 9: Modern Philosophy  from the French Revolution to Sartre  Camus  and Levi-Strauss
31947,4,691020167,Richard M. Rorty,Philosophy and the Mirror of Nature
31960,3.85,618251324,Buzz Bissinger,The Best American Sports Writing 2003
31968,3.86,60838639,Bruce Feiler,Walking the Bible: A Journey by Land Through the Five Books of Moses
31974,3.78,596009410,David Pogue,Mac OS X: Tiger Edition 
31975,4.19,078511677X,Joss Whedon,Astonishing X-Men  Volume 2: Dangerous
31976,4.27,744001404,Dan Birlew,FINAL FANTASY X Official Strategy Guide
31978,3.7,078512019X,Robert Kirkman,Ultimate X-Men  Volume 14: Phoenix?
31979,4.17,785115315,Joss Whedon,Astonishing X-Men  Volume 1: Gifted
31980,3.8,374131945,Joe  Miller,Cross-X
31981,4.24,785117598,Joss Whedon,Astonishing X-Men  Volume 3: Torn
31983,3.95,1569319499,CLAMP,X/1999  Volume 01: Prelude
31985,4.02,1569319502,CLAMP,X/1999  Volume 02: Overture
31992,4.49,9861146091,Hiromu Arakawa,鋼之鍊金術師 1
31993,4.58,9861146148,Hiromu Arakawa,鋼之鍊金術師 6
31994,4.6,9861156534,Hiromu Arakawa,鋼之鍊金術師 10
31995,4.55,9861146121,Hiromu Arakawa,鋼之鍊金術師 4
31996,4.57,9861156526,Hiromu Arakawa,鋼之鍊金術師 9
31997,4.56,986114613X,Hiromu Arakawa,鋼之鍊金術師 5
31998,4.52,9861146105,Hiromu Arakawa,鋼之鍊金術師 2
31999,4.57,9861146156,Hiromu Arakawa,鋼之鍊金術師 7
32000,4.11,1598166743,Kiyo Kyujyo,Trinity Blood  Vol. 1
32016,4.43,158134449X,Mike Mason,The Gospel According to Job
32039,3.83,240805410,Sam Kauffmann,Avid Editing: A Guide for Beginning and Intermediate Users
32051,3.56,706427394,D.H. Lawrence,Sons and Lovers * Lady Chatterley's Lover * St. Mawr * Love Among the Haystacks
32052,4.02,1582433410,John Worthen,D. H. Lawrence: The Life of an Outsider
32053,4.01,1853264172,D.H. Lawrence,The Complete Poems 
32060,4.01,670000965,D.H. Lawrence,Complete Short Stories  Vol 2
32065,3.67,141180307,D.H. Lawrence,D.H. Lawrence and Italy: Twilight in Italy/Sea and Sardinia/Etruscan Places
32067,3.5,014303961X,D.H. Lawrence,Lady Chatterley's Lover
32070,4.01,140186573,D.H. Lawrence,The Complete Poems
32071,3.62,375753737,D.H. Lawrence,Sons and Lovers
32075,3.51,521294304,D.H. Lawrence,The Woman Who Rode Away and Other Stories
32078,3.49,015603154X,Jonathan Lethem,Amnesia Moon
32080,4.11,195098315,David Hackett Fischer,Paul Revere's Ride
32081,4.31,195069056,David Hackett Fischer,Albion's Seed: Four British Folkways in America 
32082,3.96,019512121X,David Hackett Fischer,The Great Wave: Price Revolutions and the Rhythm of History
32083,4.2,195023668,David Hackett Fischer,Growing Old in America: The Bland-Lee Lectures Delivered at Clark University
32085,4.32,312965788,James Herriot,All Creatures Great and Small 
32087,4.25,1567313450,James Herriot,All Creatures Great and Small / All Things Bright and Beautiful
32089,4.32,330250493,James Herriot,All Creatures Great and Small
32094,3.39,231121911,Elmer Kennedy,Nathaniel Hawthorne: The Scarlet Letter: Essays  Articles  Reviews
32096,3.57,449910830,Jane Smiley,The All-True Travels and Adventures of Lidie Newton
32097,3.82,385721870,Jane Smiley,The Age of Grief
32099,3.89,1400033179,Jane Smiley,A Year at the Races: Reflections on Horses  Humans  Love  Money  and Luck
32102,4.09,373771665,Georgette Heyer,Venetia
32103,3.87,99474468,Georgette Heyer,Lady of Quality
32104,3.85,99476339,Georgette Heyer,False Colours
32105,4.11,373836082,Georgette Heyer,Sylvester
32106,3.68,99474425,Georgette Heyer,The Convenient Marriage
32107,3.79,99476355,Georgette Heyer,Sprig Muslin
32108,4,99474395,Georgette Heyer,The Talisman Ring
32111,3.85,373835493,Georgette Heyer,The Foundling
32113,3.92,99283220,Kurban Said,Ali and Nino
32115,3.92,3548601316,Kurban Said,Ali und Nino
32121,3.5,755321367,Barbara Nadel,Last Rights 
32122,3.5,1933397497,Barbara Nadel,Belshazzar's Daughter 
32124,3.98,747267197,Barbara Nadel,Deep Waters 
32125,3.4,755321383,Barbara Nadel,After the Mourning 
32129,4.38,1570671044,Ina May Gaskin,Spiritual Midwifery
32130,3.9,1570671818,Stephen Gaskin,Monday Night Class
32137,3.92,380731223,Elizabeth Peters,Summer of the Dragon
32138,3.87,380731150,Elizabeth Peters,Devil May Care
32139,4.05,380731959,Elizabeth Peters,The Deeds of the Disturber 
32140,4.02,1841191086,Elizabeth Peters,Crocodile on the Sandbank 
32143,4.01,1841191094,Elizabeth Peters,The Curse of the Pharaohs 
32144,3.93,786710659,Mike Ashley,The Mammoth Book of Egyptian Whodunnits
32145,4.06,393324826,Mary Roach,Stiff: The Curious Lives of Human Cadavers
32154,4.17,1933615036,Cook's Illustrated Magazine,The Best American Classics
32155,4.58,936184922,Cook's Illustrated Magazine,Cook's Illustrated 2005 
32160,4.67,936184728,Cook's Illustrated Magazine,Cook's Illustrated 2003 
32165,4.56,964017938,Cook's Illustrated Magazine,Cook's Illustrated 1995 
32181,2.93,6511775,Philippa Gregory,Zelda's Cut
32184,3.84,375806156,Mary Pope Osborne,Thanksgiving on Thursday 
32185,4.39,1421506742,Nobuhiro Watsuki,Rurouni Kenshin  Volume 27
32186,4.1,1591164591,Rumiko Takahashi,Ranma 1/2  Vol. 27 
32189,3,1580070914,Yefim Gordon,Sukhoi Su-27 Flanker 
32197,3.46,486256073,Owen    Jones,1001 Illuminated Initial Letters: 27 Full-Color Plates
32199,4.29,843945192,David   Robbins,Gold Rage 
32202,3.69,9875661708,Chuck Palahniuk,Asfixia
32213,3.63,373713010,Melinda Curtis,Expectant Father
32226,3.88,804119430,Jane Smiley,Horse Heaven
32231,3.88,965322041,Jane Smiley,Horse Heaven
32234,3.96,316182540,Janet Fitch,White Oleander
32241,3.79,380784912,Kathleen Eagle,The Night Remembers
32254,4.02,345476999,Tess Gerritsen,The Mephisto Club 
32255,4.12,345476980,Tess Gerritsen,Vanish 
32256,4,037377172X,Tess Gerritsen,Call After Midnight & Under The Knife
32257,4.14,553815024,Tess Gerritsen,The Sinner 
32258,4.18,034545894X,Tess Gerritsen,Body Double 
32259,4.14,553817078,Tess Gerritsen,The Apprentice 
32260,4.04,6513085,Tess Gerritsen,Gravity
32262,3.99,671553046,Tess Gerritsen,Life Support
32263,4.1,055381706X,Tess Gerritsen,The Surgeon 
32264,3.9,1400062454,D.T. Max,The Family That Couldn't Sleep: A Medical Mystery
32275,3.97,465069908,Richard Dawkins,River Out of Eden: A Darwinian View of Life
32276,4.17,345346297,Carl Sagan,Dragons of Eden: Speculations on the Evolution of Human Intelligence
32277,3.97,1593074069,Hiroki Endo,Eden: It's an Endless World  Volume 1 
32281,4.02,395877431,Richard W. Wrangham,Demonic Males: Apes and the Origins of Human Violence
32286,4.57,822953315,Dale Peterson,A Mad People's History of Madness
32289,4.35,743202414,Robert M. Sapolsky,A Primate's Memoir: A Neuroscientist's Unconventional Life Among the Baboons
32295,4.05,875526020,Edward T. Welch,Blame It on the Brain: Distinguishing Chemical Imbalances  Brain Disorders  and Disobedience
32298,4.3,1595328408,Tsutomu Nihei,Blame!  Vol. 7
32300,3.87,679887431,Stan Berenstain,The Berenstain Bears and the Blame Game
32302,4.26,1595328416,Tsutomu Nihei,Blame!  Vol. 8
32303,3.93,415926300,Paula J. Caplan,The New Don't Blame Mother: Mending the Mother-Daughter Relationship
32313,3.77,99493675,Georgette Heyer,No Wind of Blame 
32317,3.38,553285556,Francine Pascal,Who's To Blame 
32323,4.1,2723431029,Tsutomu Nihei,Blame! #1
32328,4.05,034549279X,Oh! Great,Air Gear  Vol. 2 
32329,4.1,345492803,Oh! Great,Air Gear  Vol. 3 
32330,3.92,345492781,Oh! Great,Air Gear  Vol. 1 
32331,4.08,345492811,Oh! Great,Air Gear  Vol. 4 
32338,4.53,765804719,James H. Billington,Fire in the Minds of Men
32349,3.79,60723513,Marlo Morgan,Mutant Message Down Under
32350,3.8,1932442529,Steve Kenson,Mutants & Masterminds: RPG
32351,4.05,142004820,Armand Marie Leroi,Mutants: On Genetic Variety and the Human Body
32353,3.76,785121943,Chris Claremont,New Mutants Classic  Vol. 1
32358,4.07,155652398X,David Dalton,James Dean: The Mutant King: A Biography
32370,4.02,312423799,Augusten Burroughs,Dry
32373,4.3,936197447,Michael J. Bradley,Yes  Your Teen Is Crazy!: Loving Your Kid Without Losing Your Mind
32382,3.07,3462033360,Benjamin Lebert,Der Vogel ist ein Rabe
32384,2.92,141307412,Benjamin Lebert,Crazy
32386,4.07,849531178X,Oscar Wilde,El Retrato De Dorian Gray
32396,3.82,743485041,William Shakespeare,Henry IV  Part 1
32398,3.8,074348505X,William Shakespeare,Henry IV  Part 2
32400,3.8,141016701,William Shakespeare,Henry IV  part II
32401,3.8,1904271065,William Shakespeare,King Henry IV  Part 2
32408,4.06,8838461139,Louisa May Alcott,Piccole donne
32410,3.82,393979318,William Shakespeare,I Henry IV
32413,3.92,714541109,Luigi Pirandello,Collected Plays: Henry IV  The Man with the Flower in His Mouth  Right You Are
32414,3.88,032118274X,William Shakespeare,Henry IV  Parts I & II
32417,3.6,451217411,Thomas  Harris,Black Sunday
32418,3.75,99297701,Thomas  Harris,Hannibal 
32419,4.42,434009059,Thomas  Harris,The Hannibal Lecter Trilogy
32420,3.75,8425399831,Thomas  Harris,Hannibal
32421,3.86,553588257,Dean Koontz,Velocity
32422,3.83,425203891,Dean Koontz,Hideaway
32424,4.07,425192032,Dean Koontz,Lightning
32426,3.76,553582909,David Axton,Icebound
32427,4.23,517064871,Dean Koontz,The Servants of Twilight / Darkfall / Phantoms
32428,3.78,425136981,Leigh Nichols,Shadow Fires
32430,3.89,425195481,Dean R. Koontz,The Bad Place
32432,3.99,553579754,Dean Koontz,Fear Nothing 
32433,3.95,425147517,Dean Koontz,The Key to Midnight
32434,3.74,425210758,Dean Koontz,Mr. Murder
32435,3.94,425181103,Dean Koontz,Phantoms
32437,3.7,553584480,Dean Koontz,The Face
32438,3.9,425099334,Dean Koontz,Shattered
32439,4.04,553582917,Dean Koontz,Intensity
32441,3.82,553804812,Dean Koontz,The Good Guy
32443,3.86,425153975,Leigh Nichols,The Eyes of Darkness
32446,3.95,451205421,Richard Paige,The Door to December
32447,3.93,3453108159,K.R. Dwyer,Chase
32453,3.83,747236380,Leigh Nichols,The Servants of Twilight
32456,3.82,425214591,Dean Koontz,Darkfall
32461,3.72,312867573,Ramsey Campbell,Ghosts and Grisly Things
32478,3.91,375503390,Ron Rosenbaum,The Shakespeare Wars: Clashing Scholars  Public Fiascoes  Palace Coups
32483,3.99,140007598X,Peter Ackroyd,Shakespeare: The Biography
32484,4.33,321272501,William Shakespeare,The Necessary Shakespeare
32487,4.37,385722141,Marjorie Garber,Shakespeare After All
32490,3.31,965307883,Brandon Geist,The QPB Companion to The Lord of the Rings
32498,4.5,739312642,John Grisham,John Grisham Value Collection: A Time to Kill  The Firm  The Client
32499,3.98,385339704,John Grisham,The Pelican Brief
32500,4.34,316154970,Michael Connelly,The Harry Bosch Novels  Volume 1: The Black Echo / The Black Ice / The Concrete Blonde 
32501,4.11,316734950,Michael Connelly,Echo Park 
32502,4.16,446607274,Michael Connelly,Angels Flight 
32503,4.48,316614564,Michael Connelly,The Harry Bosch Novels  Volume 2: The Last Coyote / Trunk Music / Angels Flight 
32505,4.12,446699551,Michael Connelly,The Closers 
32506,4.2,446690457,Michael Connelly,The Poet 
32507,3.96,044661162X,Michael Connelly,Chasing the Dime
32508,4.1,446612731,Michael Connelly,The Black Echo 
32509,3.94,1853261408,Charles Lamb,Tales From Shakespeare
32510,3.83,425213102,Charlaine Harris,Shakespeare's Champion 
32511,3.94,393050572,Stephen Greenblatt,Will in the World: How Shakespeare Became Shakespeare
32512,4.49,032109333X,William Shakespeare,The Complete Works of Shakespeare
32514,4.25,671722875,William Shakespeare,Sonnets
32516,3.87,425196992,Charlaine Harris,Shakespeare's Trollop 
32517,3.99,375509178,Francine Segan,Shakespeare's Kitchen: Renaissance Recipes for the Contemporary Cook
32520,4.25,300085060,William Shakespeare,Sonnets
32521,3.36,863567185,Thomas Goltz,Assassinating Shakespeare: Confessions of a Bard in the Bush
32522,4.3,674637127,Helen Vendler,The Art of Shakespeare's Sonnets
32523,4.15,553804324,Lisa Gardner,Hide 
32527,3.97,553584537,Lisa Gardner,Alone 
32529,4.17,752848267,Lisa Gardner,The Next Accident 
32530,4.16,553578685,Lisa Gardner,The Third Victim 
32532,4.11,393320030,John Gardner,On Becoming a Novelist
32533,4,679734031,John Gardner,The Art of Fiction: Notes on Craft for Young Writers
32534,3.88,811216373,John Gardner,October Light
32540,4,878054898,J. Michael Lennon,Conversations with Bernard Malamud 
32543,3.97,743491777,David Mack,A Time to Kill 
32548,4.06,99134012,John Grisham,A Time to Kill
32552,4.36,1593080646,Edgar Allan Poe,Essential Tales and Poems
32558,4.46,1883011388,Edgar Allan Poe,Poetry  Tales and Selected Essays
32560,4.35,805208739,Franz Kafka,The Complete Stories
32561,3.95,805208860,Franz Kafka,The Sons
32572,4.03,1593081804,Franz Kafka,The Metamorphosis and Other Stories
32573,3.62,345341449,Jack McKinney,Metamorphosis 
32574,4.03,684194260,Franz Kafka,The Metamorphosis And Other Stories
32576,3.72,671684027,Jean Lorrah,Metamorphosis 
32578,3.92,851703682,Richard Corliss,Lolita
32579,3.89,679772553,Vladimir Nabokov,Lolita: The Screenplay
32581,3.89,679410430,Vladimir Nabokov,Lolita
32584,4.1,141186186,Knut Hamsun,Mysteries
32585,4.06,486431681,Knut Hamsun,Hunger
32588,3.74,1557131775,Knut Hamsun,Victoria
32589,3.96,285647873,Knut Hamsun,The Wanderer
32590,3.9,141180676,Knut Hamsun,Pan
32591,3.8,1931243190,Knut Hamsun,The Last Joy
32592,3.59,970312555,Knut Hamsun,In Wonderland
32609,3.76,671519166,Scott Turow,Guilty as Charged
32610,4.2,762427329,Stephen Hawking,On the Shoulders of Giants: The Great Works of Physics and Astronomy
32619,3.92,747516545,Scott Turow,Presumed Innocent / The Burden Of Proof 
32625,4.32,847827372,Clive Barker,Visions of Heaven and Hell
32626,4.17,425165582,Clive Barker,Books of Blood: Volumes One to Three 
32627,4.03,60933151,Clive Barker,Everville 
32628,4.05,006093316X,Clive Barker,The Great and Secret Show 
32636,4.21,60596384,Clive Barker,Abarat: Days of Magic  Nights of War
32637,4.42,61094153,Clive Barker,Imajica: The Reconciliation
32638,4.19,60177241,Clive Barker,The Thief of Always
32639,3.74,6482643,Clive Barker,Sacrament
32640,3.97,743417348,Clive Barker,The Inhuman Condition 
32644,3.75,3442440874,Scott Turow,Das Gesetz Der Väter 
32649,4.08,819564524,Aimé Césaire,Notebook of a Return to the Native Land
32650,3.85,037575718X,Thomas Hardy,The Return of the Native
32656,3.85,393927873,Thomas Hardy,The Return of the Native
32660,3.75,2253171174,Scott Turow,La Loi De Nos Pères 
32664,3.99,553527401,Stephen King,The Stephen King Collection: Stories from Night Shift
32667,3.92,671046179,Stephen King,Blood and Smoke
32668,3.69,074352005X,Stephen King,LT's Theory of Pets
32669,4.1,425144372,Tom Clancy,Clear and Present Danger 
32679,3.58,8401474728,Richard Bachman,Carretera maldita
32680,3.64,451821289,Stephen King,Silver Bullet
32682,4.13,425134350,Tom Clancy,Patriot Games 
32686,3.92,765300354,Robert Silverberg,Legends
32689,4.16,446390577,Tim Underwood,Bare Bones: Conversations on Terror with Stephen King
32691,3.92,451213599,Stephen King,Four Past Midnight
32692,3.5,831727527,Stephen King,Gerald's Game
32694,3.82,743267532,Stewart O'Nan,Faithful: Two Diehard Boston Red Sox Fans Chronicle the Historic 2004 Season
32695,4.13,8408042432,Stephen King,El talismán
32696,3.99,8497594290,Stephen King,El umbral de la noche
32702,3.79,8427011504,Richard Bachman,Rabia
32703,3.67,786890436,Joyce Reardon,The Diary of Ellen Rimbauer: My Life at Rose Red
32709,3.71,679740139,Jim Thompson,Now and on Earth
32714,3.78,394299035,Stephen King,The Monkey
32715,4.06,067077605X,Stephen King,Desperation / The Regulators: Box Set
32720,3.87,609810871,Stephen King,Ojos de fuego
32736,4.16,805210695,Sholom Aleichem,Tevye the Dairyman and the Railroad Stories
32737,4.15,1929068034,Sholom Aleichem,Tevye's Daughters: Collected Stories of Sholom Aleichem
32741,4.23,517412942,Sholom Aleichem,Favorite Tales of Sholom Aleichem
32750,4.06,1558614982,Paule Marshall,Brown Girl  Brownstones
32760,3.96,3499137305,Thomas Pynchon,V.
32765,4.16,374500525,Isaac Bashevis Singer,Gimpel the Fool: And Other Stories
32767,3.89,812974417,H.P. Lovecraft,At the Mountains of Madness
32768,4.45,870540386,H.P. Lovecraft,At the Mountains of Madness and Other Novels
32769,4.25,345329457,H.P. Lovecraft,At the Mountains of Madness and Other Tales of Terror
32773,4.48,843943998,David   Robbins,Mountain Madness 
32774,4.45,7127774,H.P. Lovecraft,At the Mountains of Madness and Other Novels of Terror
32776,4.2,345246888,H.P. Lovecraft,Tales of the Cthulhu Mythos
32778,3.83,679413359,Virgil,The Aeneid
32779,3.83,24277800,Virgil,The Aeneid 
32780,3.85,1904633382,Homer,The Iliad
32781,4.04,1590171454,Simone Weil,War and the Iliad
32782,3.85,753453215,Homer,The Iliad
32788,3.85,760734755,Homer,The Iliad
32807,3.93,425199320,Clive Cussler,Trojan Odyssey 
32810,4.02,140440461,Dante Alighieri,The Divine Comedy II: Purgatory
32811,4.07,192835025,Dante Alighieri,The Divine Comedy
32812,3.95,140441050,Dante Alighieri,Paradiso 
32813,4.53,764804944,Joseph Gallagher,Modern Reader's Guide to Dante's the Divine Comedy
32814,3.49,140440224,Geoffrey Chaucer,The Canterbury Tales
32816,3.95,393925870,Geoffrey Chaucer,The Canterbury Tales: Fifteen Tales and the General Prologue
32823,5,310249872,Chris    Green,Fanning the Flame: Bible  Cross  and Mission
32827,3.78,1598184547,Jules Verne,From the Earth to the Moon 
32828,3.68,786714956,Mike Ashley,The Mammoth Book of New Jules Verne Adventures: Return to the Center of the Earth and Other Extraordinary Voyages  New Tales by the Heirs of Jules Verne
32829,3.85,553213970,Jules Verne,Journey to the Center of the Earth 
32830,3.76,237526883,Pauline Francis,20 000 Leagues Under The Sea
32831,4.1,812972120,Jules Verne,The Mysterious Island 
32832,3.63,1589630947,Jules Verne,The Lighthouse at the End of the World
32833,3.5,1885586426,Gonzague Saint Bris,The World of Jules Verne
32835,3.62,1410103277,Jules Verne,The End of Nana Sahib: The Steam House 
32836,3.92,451529774,Jules Verne,Around the World in Eighty Days
32843,3.92,812968565,Jules Verne,Around the World in Eighty Days
32844,4.1,812966422,Jules Verne,The Mysterious Island
32849,3.98,1410102157,Jules Verne,Adrift in the Pacific: Two Years Holiday 
32854,3.69,307276783,Mary Gordon,Final Payments
32872,3.68,307338460,Lisa Unger,Sliver of Truth 
32880,3.54,340824468,John A. Keel,The Mothman Prophecies
32884,4.03,155874374X,David Deida,Intimate Communion: Awakening Your Sexual Essence
32893,3.68,684856271,Reynolds Price,Letter to a Man in the Fire: Does God Exist and Does He Care?
32899,3.99,684825104,Reynolds Price,The Promise of Rest
32900,3.94,743418727,Jodi Picoult,Perfect Match
32904,3.79,1853268380,Thomas Hardy,Tess of the D'Urbervilles
32905,3.79,861782321,Thomas Hardy,Tess Of The D'urbervilles A Pure Woman
32913,3.57,140085300,Ken Kesey,Demon Box
32915,3.57,140139974,Ken Kesey,Sailor Song
32916,3.86,156025114X,Paul Perry,On the Bus: The Complete Guide to the Legendary Trip of Ken Kesey and the Merry Pranksters and the Birth of Counterculture
32919,3.63,670831743,Ken Kesey,The Further Inquiry
32929,4.27,60775858,Margaret Wise Brown,Goodnight Moon
32936,3.59,61125938,Margaret Wise Brown,Goodnight Moon 123: A Counting Book 
32939,3.71,1594862958,Bill Maher,New Rules: Polite Musings from a Timid Observer
32941,3.1,743291352,Bill Maher,True Story
32942,3.49,345412818,Bill Maher,Does Anybody Have a Problem With That? The Best of Politically Incorrect
32946,4.08,141314575,S.E. Hinton,The Outsiders
32947,4.16,896087646,Jane Jeong Trenka,Outsiders Within: Writing on Transracial Adoption
32950,3.44,140121195X,Judd Winick,Outsiders  Vol. 5: The Good Fight
32951,4.48,895941414,Audre Lorde,Sister Outsider: Essays and Speeches
32957,3.89,679742581,Sandra Cisneros,Caramelo
32961,3.62,739322796,Sandra Cisneros,The House on Mango Street
32964,4.39,806133635,Homer,Selections from Homer’s Iliad
32966,3.8,141013958,William Shakespeare,The Merchant of Venice
32971,3.98,965020592,Ray Bradbury,Fahrenheit 451
32972,3.98,345023021,Ray Bradbury,Fahrenheit 451
32973,3.98,9505470010,Ray Bradbury,Fahrenheit 451
32974,4.25,448416735,Carolyn Keene,Nancy Drew: #1-6 [Box Set]
32975,4.01,689036914,Carolyn Keene,Nancy Drew: Girl Detective: #1-4
32977,3.86,1557091625,Carolyn Keene,Nancy's Mysterious Letter 
32978,3.95,1557091617,Carolyn Keene,The Clue in the Diary 
32979,3.99,1557091552,Carolyn Keene,The Secret of the Old Clock 
32980,3.88,1557092648,Carolyn Keene,The Mystery at the Moss-covered Mansion 
32981,3.89,155709263X,Carolyn Keene,The Mystery of the Brass-Bound Trunk 
32982,3.92,448095157,Carolyn Keene,The Haunted Bridge 
32986,4.07,1851682341,Roy Mottahedeh,The Mantle of the Prophet: Religion and Politics in Iran
32987,4,812975294,Tom Brokaw,The Greatest Generation
32994,4.16,712678867,Ricardo Semler,Maverick: The Success Story Behind the World's Most Unusual Workplace
32999,4.07,8484531562,Ricardo Semler,El fin de semana de siete días. No dejes que tu trabajo se adueñe de tu vida
33001,4.05,821775898,Fern Michaels,Weekend Warriors 
33002,3.67,823084507,Robert J. Ray,The Weekend Novelist
33008,3.71,895872730,Lynn Setzer,North Carolina Weekends
33013,3.94,037575797X,Thomas Hardy,Far from the Madding Crowd
33015,3.96,140436995,Thomas Hardy,Selected Poems
33017,3.96,192834916,Thomas Hardy,Selected Poetry
33024,4.09,743480716,Greg Cox,Underworld 
33025,3.94,1400049512,Graham Hancock,Underworld: The Mysterious Origins of Civilization
33026,4.23,60906820,James Hillman,The Dream and the Underworld
33028,3.96,439681367,Jude Watson,Underworld 
33029,3.36,1569716188,Mike Kennedy,Star Wars: Underworld - The Yavin Vassilika
33030,3.9,743480724,Greg Cox,Underworld: Blood Enemy 
33032,2.89,345483197,Gail Godwin,Queen of the Underworld
33046,4.09,375823611,P.D. Eastman,Ve  perro ¡Ve!
33051,4.26,440840910,David Macaulay,Cathedral: The Story Of Its Construction
33052,3.76,156632772,T.S. Eliot,Murder in the Cathedral
33057,3.85,60925817,Frances Gies,Cathedral  Forge  and Waterwheel: Technology and Invention in the Middle Ages
33059,3.85,751531170,Nelson DeMille,Cathedral
33063,4.36,679446087,Rohinton Mistry,A Fine Balance
33064,4.36,225315086X,Rohinton Mistry,L'Équilibre du monde
33075,3.03,679434046,Rosie Daley,In the Kitchen with Rosie: Oprah's Favorite Recipes
33079,3.69,1402529082,Gwyn Hyman Rubio,Icy Sparks
33130,3.77,521532485,William Shakespeare,King Richard II
33131,3.77,1903436338,William Shakespeare,King Richard II 
33133,3.77,521297656,William Shakespeare,King Richard II
33137,3.82,684854759,Ursula Hegi,Floating in My Mother's Palm
33139,3.86,068484611X,Ursula Hegi,Tearing the Silence: On Being German in America
33144,3.48,316182745,Janet Fitch,Paint it Black
33151,3.81,393978192,William Shakespeare,The Tempest
33152,3.65,786928573,Jean Rabe,The Day of the Tempest 
33153,3.55,1559362103,Aimé Césaire,A Tempest
33155,3.94,1903436605,William Shakespeare,A Midsummer Night's Dream
33157,4,1586634046,SparkNotes,A Midsummer Night's Dream 
33158,3.94,521532477,William Shakespeare,A Midsummer Night's Dream
33159,3.91,2266075187,John Berendt,Minuit dans le jardin du bien et du mal
33169,4.23,2869595948,Michel de Montaigne,Les Essais 
33174,3.76,822007355,Amy L. Marsland,Cliffs Notes on Hugo's Les Miserables
33175,4.16,140444300,Victor Hugo,Les Misérables
33179,3.94,691102570,Stephen Greenblatt,Hamlet in Purgatory
33180,4.01,313324522,Sarah K. Herz,From Hinton to Hamlet: Building Bridges between Young Adult Literature and the Classics
33185,4.01,300101058,William Shakespeare,Hamlet
33186,4.01,521532523,William Shakespeare,Hamlet  Prince of Denmark
33187,4.01,1586638440,William Shakespeare,Hamlet
33191,3.74,019832149X,William Shakespeare,Romeo & Juliet
33192,3.74,1580495788,William Shakespeare,Romeo and Juliet
33194,3.74,521532531,William Shakespeare,Romeo and Juliet
33195,3.74,764585746,William Shakespeare,Shakespeare's Romeo and Juliet
33197,3.95,1586633589,SparkNotes,Romeo and Juliet 
33198,3.74,1903436915,William Shakespeare,Romeo and Juliet
33247,3.74,222109249X,Christina Schwarz,La Petite Fille du Lac
33248,3.74,3442730376,Christina Schwarz,Novemberkind
33262,3.97,7194161,Craig Clevenger,The Contortionist's Handbook
33263,3.87,679767398,Haruki Murakami,South of the Border  West of the Sun
33279,4.11,465007805,Stewart Brand,Clock of the Long Now: Time and Responsibility: The Ideas Behind the World's Slowest Computer
33282,3.48,553157272,Francine Pascal,Jessica's Bad Idea 
33288,4.18,91906814,Dale Carnegie,How to Win Friends and Influence People
33290,4.18,067141299X,Dale Carnegie,How to Win Friends and Influence People
33291,4.18,749307846,Dale Carnegie,How to Win Friends and Influence People
33292,3.9,743272773,Donna Dale Carnegie,How to Win Friends and Influence People for Teen Girls
33293,4.03,393324869,Charles Wheelan,Naked Economics: Undressing the Dismal Science
33295,3.99,938045555,Pavel Tsatsouline,The Naked Warrior: Master the Secrets of the Super-Strong - Using Bodyweight Exercises Only
33297,3.95,385334303,Desmond Morris,The Naked Ape: A Zoologist's Study of the Human Animal
33300,4.16,60976721,Amy Hempel,Reasons to Live
33308,3.4,1932361278,Doug Lansky,There's No Toilet Paper . . . on the Road Less Traveled: The Best of Travel Humor and Misadventure
33313,4.06,60899220,Anthony Bourdain,Kitchen Confidential: Adventures in the Culinary Underbelly
33331,4.08,231138709,Michael J. Mauboussin,More Than You Know: Finding Financial Wisdom in Unconventional Places
33333,3.92,785263713,Donald Miller,Searching for God Knows What
33342,4.58,681403225,Douglas Adams,The More Than Complete Hitchhiker's Guide 
33344,3.9,155704676X,Robbie Stamp,Hitchhiker's Guide To The Galaxy: The Filming of the Douglas Adams classic
33348,4.35,708823602,Stephen King,Different Seasons
33349,4.14,842531481X,Stephen King,Verano de corrupción
33353,4.01,767921968,Greg Behrendt,It's Called a Breakup Because It's Broken: The Smart Girl's Break-Up Buddy
33356,3.66,349117624,Max Barry,Jennifer Government
33363,4.17,679721819,Gloria Naylor,Mama Day
33365,3.87,312422733,Sigrid Nunez,A Feather on the Breath of God
33367,3.7,193336856X,Sigrid Nunez,Mitz The Marmoset of Bloomsbury
33368,3.7,3442724058,Sigrid Nunez,Das Krallenäffchen. Ein Virginia  Woolf  Roman
33385,3.34,344245008X,Gunnar Staalesen,Das Haus mit der grünen Tür 
33400,3.93,3596506808,Agatha Christie,Das Haus an der Düne
